Month,Indian_Party,JVorWOS_name,JV_or_WOS,Overseas_Country,Activity,Equity,Loan,Guarantee _Issued,Total
June,S M NIRYAT PRIVATE LIMITED,SM GLOBAL ENTERPRISE TRADE FZ-LLC,WOS,UNITED ARAB EMIRATES,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.0501,0,0,0.0501
June,SACHIN CHOUDHARY,BLISS SPA AND MASSAGE COMPANY LIMITED,JV,THAILAND,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.035,0,0,0.035
June,SACHIT SAHOONJA,SAMSTITHI HOLDINGS PTE. LTD,WOS,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0003,0,0,0.0003
June,SAHADEVAN V,GREEN CHANNEL PTE LTD,JV,SINGAPORE,MANUFACTURING,0.0371,0,0,0.0371
June,SAI LAKSHMI INDUSTRIES PRIVATE LIMITED,ARANYANI LIFESTYLE LIMITED,WOS,UNITED KINGDOM,MANUFACTURING,0.6312,0,0,0.6312
June,SAI SHIPPING CO.P LTD,SAI TRANS PTE LTD,WOS,SINGAPORE,"TRANSPORT, STORAGE AND COMMUNICATION SERVICES",0,0.4,0,0.4
June,SAKARIYA MINES AND MINERALS PVT. LTD.,GRAPEAK MINERS (TZ) LIMITED,JV,TANZANIA,AGRICULTURE AND MINING,0,0.3,0,0.3
June,SAKATA INX INDIA PVT LTD.,SAKATA INX BANGLADESH PRIVATE LIMITED,WOS,BANGLADESH,MANUFACTURING,0,0,1.5,1.5
June,SAKUMA EXPORTS LTD,SAKUMA IMPEX LTD,WOS,UNITED KINGDOM,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",2.65,0,0,2.65
June,SAMARESH MANDAL,PROJETLY INC,WOS,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0029,0,0,0.0029
June,SAMBHAVNATH INFRABUILD AND FARMS PRIVATE LIMITED,SM KENMIN LTD,JV,UNITED KINGDOM,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.1389,0,0,0.1389
June,SAMBHAVNATH INFRABUILD AND FARMS PRIVATE LIMITED,NEW COURT DEVEL LIMITED,WOS,UNITED KINGDOM,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",2.5246,0,0,2.5246
June,SAMEER GUPTA,DSG RACING PTE LTD,JV,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0631,0,0,0.0631
June,SANANTA PARTNERS LLP,IBIND SYSTEMS PTE LIMITED,WOS,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0019,0,0,0.0019
June,SANGEET SACHDEVA,FYBER INTERNATIONAL FZCO,JV,UNITED ARAB EMIRATES,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.0136,0,0,0.0136
June,SANGHVI BEAUTY AND TECHNOLOGIES PRIVATE LIMITED,SANGHVI BEAUTY AND TECHNOLOGIES INTERNATIONAL PTE LTD,WOS,SINGAPORE,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0,0.075,0,0.075
June,SANJAY GOLECHA,ZEAL MINING LIMITED,JV,TANZANIA,MANUFACTURING,0.04,0,0,0.04
June,SANJAY PAL,DECRYPT MARKETING SERVICES BANGLADESH LIMITED,JV,BANGLADESH,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0284,0,0,0.0284
June,SANJAY PARBATBHAI DOBARIA,SUPEX GLOBAL FZ-LLC,WOS,UNITED ARAB EMIRATES,MANUFACTURING,0,0,0.0136,0.0136
June,SANJAY RAM TAKALE,HAMAD CHARTERS L.L.C-FZ,WOS,UNITED ARAB EMIRATES,"TRANSPORT, STORAGE AND COMMUNICATION SERVICES",0.22,0,0,0.22
June,SANKETH WILSON JOHN BOSCO AROUJE,ATTRIBUTUM INC.,JV,UNITED STATES OF AMERICA,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.0025,0,0,0.0025
June,SANMAR MATRIX METALS LIMITED,MATRIX METAL HOLDINGS INC.,JV,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,1,0,1
June,SANSKAR INFO TV PRIVATE LIMITED,SANSKAR INFO TV UK LTD,WOS,UNITED KINGDOM,"COMMUNITY, SOCIAL AND PERSONAL SERVICES",0.0252,0,0,0.0252
June,SANVIRA INDUSTRIES LIMITED,SANVIRA HOLDINGS PTE LIMITED,WOS,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.52,0,0,0.52
June,SARASWATHI PONUGOTI,"CONE SOFTWARE, INC.",JV,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.012,0,0,0.012
June,SARITA GOENKA,PUNCTUATE LIFESTYLE LLC,WOS,UNITED STATES OF AMERICA,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.12,0,0,0.12
June,SARJAK CONTAINER LINES PVT LTD,SARJAK CONTAINER LINES SINGAPORE PTE LTD,WOS,SINGAPORE,"TRANSPORT, STORAGE AND COMMUNICATION SERVICES",0,0.25,0,0.25
June,SARVESH YOGESH GUPTA,WHITELANE RECREATIONAL PLAYGROUND EST,JV,UNITED ARAB EMIRATES,"COMMUNITY, SOCIAL AND PERSONAL SERVICES",0.0109,0,0,0.0109
June,SARVESHWAR FOODS LIMITED,GREEN POINT PTE LIMITED,WOS,SINGAPORE,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.04,0,0,0.04
June,SAS HOTELS AND ENTERPRISES LIMITED,SAS HOLDINGS FZE,WOS,UNITED ARAB EMIRATES,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",1,0,0,1
June,SASHI KANT AGARWAL,AIR IQ ONLINE BANGLADESH PVT. LTD.,WOS,BANGLADESH,"TRANSPORT, STORAGE AND COMMUNICATION SERVICES",0.0006,0,0,0.0006
June,SATISH KHANNA OMPRAKASH,JUBILANT JBK TRADING LLC,JV,UNITED ARAB EMIRATES,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.1062,0,0,0.1062
June,SATSURE ANALYTICS INDIA PRIVATE LIMITED,SATSURE LIMITED,WOS,UNITED KINGDOM,"COMMUNITY, SOCIAL AND PERSONAL SERVICES",0,0.1893,0,0.1893
June,SAURABH AGARWAL,EXECO GROUP INC,JV,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0747,0,0,0.0747
June,SEAMEC LIMITED,SEAMEC INTERNATIONAL FZE,WOS,UNITED ARAB EMIRATES,AGRICULTURE AND MINING,4.6484,0,0,4.6484
June,SECURITY SHELLS INFOTECH PVT LTD,SECURITY SHELLS INFOTECH PTE.LTD,WOS,SINGAPORE,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0,0,0,0
June,SEEDTIME VENTURES LLP,GALLABOX GLOBAL INC.,JV,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0,0,0
June,SEJAL GLASS LIMITED,SEJAL GLASS AND GLASS MANUFACTURING PRODUCTS LLC,WOS,UNITED ARAB EMIRATES,MANUFACTURING,0,0,0.5,0.5
June,SENDIL KUMAR,SRI RAJA BHOJANAM COMPANY LIMITED,WOS,VIETNAM,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.0237,0,0,0.0237
June,SENGOTTUVELU SENTHILNATHAN,ACSEN AGRISCIENCE (TZ) P LIMITED,JV,TANZANIA,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.0002,0,0,0.0002
June,SENORES PHARMACEUTICALS LIMITED,SENORES PHARMACEUTICALS INC,WOS,UNITED STATES OF AMERICA,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0,0.4,0,0.4
June,SENTHILNATHAN ABISHIEK,ACSEN AGRISCIENCE (BD) PRIVATELIMITED,JV,BANGLADESH,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0,0,0,0
June,SENTISS PHARMA PRIVATE LIMITED,SENTISS AG,WOS,SWITZERLAND,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0,1.9587,0,1.9587
June,SEPACK INDIA PRIVATE LIMITED,SEPACK FZC,WOS,UNITED ARAB EMIRATES,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0,0.0768,0,0.0768
June,SEVEN ISLANDS SHIPPING LIMITED,SEVEN ISLANDS SHIPPING INTERNATIONAL FZE,WOS,UNITED ARAB EMIRATES,"TRANSPORT, STORAGE AND COMMUNICATION SERVICES",0,0,0.0027,0.0027
June,SEVENLOOP TECHNOLOGY PRIVATE LIMITED,SEVENLOOP HONGKONG LIMITED,WOS,HONGKONG,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.5,0,0,0.5
June,SFG VENTURES LLP,SKY IMPACT ADVISORS LLP,WOS,IFSC GIFT CITY,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.025,0,0,0.025
June,SG SPORTS & ENTERTAINMENT PRIVATE LIMITED,S G S STAR SPORTS AGENT LLC,WOS,UNITED ARAB EMIRATES,"COMMUNITY, SOCIAL AND PERSONAL SERVICES",0,0.0545,0,0.0545
June,SHAH NANJI NAGSI EXPORTS PVT LTD,SNN ARABIA FZ-LLC,WOS,UNITED ARAB EMIRATES,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0,0.06,0,0.06
June,SHAHI EXPORTS PRIVATE LIMITED,SEWTECH FASHIONS LIMITED,JV,BANGLADESH,MANUFACTURING,0,2,0,2
June,SHAHI EXPORTS PRIVATE LIMITED,SHAHI PROPERTIES LIMITED,WOS,UNITED KINGDOM,CONSTRUCTION,0.3787,0,0,0.3787
June,SHAHI EXPORTS PRIVATE LIMITED,SKA UN LIMITED,WOS,UNITED KINGDOM,CONSTRUCTION,2.7771,0,0,2.7771
June,SHAIK BEPARI  ARSHAD BASHA,DELIGHT FOOD AND BEVERAGES LLC,JV,OMAN,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.0364,0,0,0.0364
June,SHAIK BEPARI  ASIF BASHA,DELIGHT FOOD AND BEVERAGES LLC,JV,OMAN,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.0312,0,0,0.0312
June,SHAIK BEPARI AHMED BASHA,DELIGHT FOOD AND BEVERAGES LLC,JV,OMAN,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.0312,0,0,0.0312
June,SHAIK MOHAMMED SARWAR,"CONE SOFTWARE, INC.",JV,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0012,0,0,0.0012
June,SHAILENDRA SINGH KATHAIT & PARTNERS LLP,VALIANCE SOLUTIONS PTE. LTD.,WOS,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0,0,0
June,SHAILESH GOENKA,PUNCTUATE LIFESTYLE LLC,WOS,UNITED STATES OF AMERICA,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.07,0,0,0.07
June,SHAKEEL JAMIL,AL DEHLVI GENERAL TRADING LLC,WOS,UNITED ARAB EMIRATES,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.0163,0,0,0.0163
June,SHALBY LIMITED,SHALBY ADVANCED TECHNOLOGIES INC,WOS,UNITED STATES OF AMERICA,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0,0,9.45,9.45
June,SHANTHARI EXPORTS PRIVATE LIMITED,NATURAL STONE COVERINGS INC,JV,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.005,0,0,0.005
June,SHAPEIT CONSULTING PRIVATE LIMITED,NUEVA ASCENDA PTE LTD,JV,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.78,0,0,0.78
June,SHAPOORJI PALLONJI ENERGY PRIVATE LIMITED,ARMADA 98/2 PTE TD,JV,SINGAPORE,AGRICULTURE AND MINING,0,12,0,12
June,SHARE INDIA SECURITIES LIMITED,SHARE INDIA GLOBAL PTE LTD,WOS,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.3,0,0,0.3
June,SHARRP VENTURES CAPITAL PRIVATE LIMITED,SPARSH VENTURES PTE. LTD.,WOS,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0001,0,0,0.0001
June,SHARUS STEEL PRODUCTS PVT LTD,SP INTERNATIONAL,WOS,CAYMAN ISLAND,CONSTRUCTION,1,0,0,1
June,SHILPA MEDICARE LIMITED,PILNOVA PHARMA INC.,WOS,UNITED STATES OF AMERICA,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0,0.1,0,0.1
June,SHINEWING CONFIDANTE LLP,SW INTERNATIONAL BUSINESS ADVISORS LLP,WOS,IFSC GIFT CITY,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0053,0,0,0.0053
June,SHIRDI TELEVISTAS PRIVATE LIMITED,S VISTAS LTD,WOS,MAURITIUS,"COMMUNITY, SOCIAL AND PERSONAL SERVICES",0,0.0381,0,0.0381
June,SHIVAKUMAR K SHANKAR,ATTRIBUTUM INC.,JV,UNITED STATES OF AMERICA,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.0025,0,0,0.0025
June,SHOVIK BANERJEE,A.T. KEARNEY HOLDINGS LIMITED,JV,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.151,0,0,0.151
June,SHRI JAGANNATH STEELS & POWER LIMITED,GRM MINERALS PRIVATE LIMITED,WOS,UNITED KINGDOM,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.3156,0,0,0.3156
June,SHRIDHAN AUTOMATION PRIVATE LIMITED,SHRIDHAN SENSORTEK B V,WOS,NETHERLANDS,MANUFACTURING,0.05,0,0,0.05
June,SIGMA BYTE COMPUTERS P LTD,SIGMA-BYTE ICT SOLUTIONS PTE LTD,WOS,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0.0446,0,0.0446
June,SIGNOFF SEMICONDUCTORS PRIVATE LIMITED,SIGNOFF SEMICONDUCTORS INC,WOS,CANADA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0372,0,0,0.0372
June,SINGULARITY LEGAL LLP,SINGULARITY LEGAL PTE LTD,WOS,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0007,0,0,0.0007
June,SIVA SAKTHI RAJ R,GALLABOX GLOBAL INC.,JV,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0,0,0
June,SIX DEE NETAD SOLUTIONS PRIVATE LIMITED,MFILTERIT TECHNOLOGIES INC.,WOS,UNITED STATES OF AMERICA,"COMMUNITY, SOCIAL AND PERSONAL SERVICES",0.001,0,0,0.001
June,SKH MANAGEMENT SERVICES LIMITED,ASMA VENTURES CO. LTD.,WOS,JAPAN,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0,0.092,0,0.092
June,SKN ADVISORS PRIVATE LIMITED,SKN VENTURES UK LIMITED,WOS,UNITED KINGDOM,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0.0303,0,0.0303
June,SKP BEARING INDUSTRIES LIMITED,SKP BEARING INDUSTRIES LTD- FRANCE,WOS,FRANCE,MANUFACTURING,0,0.05,0,0.05
June,SMARTPADDLE TECHNOLOGY PRIVATE LIMITED,SMARTPADDLE TECHNOLOGY PTE LTD,WOS,SINGAPORE,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0,2.1939,0,2.1939
June,SMARTSOC SOLUTIONS PRIVATE LIMITED,SMARTSOC SOLUTIONS (MALAYSIA) SDN BHD,WOS,MALAYSIA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0.002,0,0.002
June,SMARTWORKS COWORKING SPACES PRIVATE LIMITED,SMARTWORKS SPACE PTE LTD,WOS,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0.2228,0,0.2228
June,SMITA SAXENA,GOLDEN RATIO STUDIOS PTE. LTD.,WOS,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0003,0,0,0.0003
June,SNAPWORK TECHNOLOGIES PVT LTD,SNAPWORK DIGITAL TECHNOLGIES PTE LTD,WOS,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0.1485,0,0.1485
June,SOLAR INDUSTRIES INDIA LIMITED,SOLAR OVERSEAS MAURITIUS LIMITED,WOS,MAURITIUS,MANUFACTURING,0,5,0,5
June,SOMAYAJI PARVATHARAJAN,PRIME PITCH DISPLAY EUROPE KFT,WOS,HUNGARY,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0042,0,0,0.0042
June,SOPAN O & M COMPANY PRIVATE LIMITED,SOPAN ENERGY CONTRACTING L.L.C.-O.PC.,WOS,UNITED ARAB EMIRATES,CONSTRUCTION,0.003,0,0,0.003
June,SOUTIK BOSE,NEXTZEN MINDS PTE LTD,WOS,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.001,0,0,0.001
June,SOWPARNIKA EDUCATION SOLUTIONS PRIVATE LIMITED,EKARA (SINGAPORE) PTE LTD,WOS,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",18.565,0,0,18.565
June,SPI POWER OPERATIONS PRIVATE LIMITED,SPI VENTURES PRIVATE LIMITED,WOS,UNITED KINGDOM,MISCELLANEOUS,0.7,0,0,0.7
June,SRI SCL INFRATECH LTD,P T SRINIVASA MINING,JV,INDONESIA,CONSTRUCTION,0,0.86,0,0.86
June,SRIDHAR MANIRAO,1 CLOUD HUB PTE LTD,JV,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0015,0,0,0.0015
June,SRIHARI BALAKRISHNAN AND ASSOCIATES LLP,RD GREEN ENERGY GLOBAL VENTURES LLC-FZ,WOS,UNITED ARAB EMIRATES,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0023,0.0081,0,0.0105
June,SRIRAM ANANTHA PADMANABHAN,A.T. KEARNEY HOLDINGS LIMITED,JV,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.1007,0,0,0.1007
June,SRIRAM GANESH SASTRIGAL,SHABOSH S.R.L,JV,ITALY,MANUFACTURING,0.0025,0,0,0.0025
June,SRIVATSAN VENKATESAN,GALLABOX GLOBAL INC.,JV,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0,0,0
June,SRIVEDA SATTVA PRIVATE LIMITED,SRIVEDA SATTVA SOCIEDAD RESPONSABILIDAD LIMITADA DE CAPITAL VARIABLE,JV,MEXICO,MANUFACTURING,0.0054,0,0,0.0054
June,SRM TECHNOLOGIES PRIVATE LIMITED,SRM TECHNOLOGIES GMBH,WOS,GERMANY,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.5,0,0,0.5
June,STALWART PEOPLE SERVICES INDIA LIMITED,STALWART FACILITY AND SECURITY SERVICES LLC,JV,UNITED ARAB EMIRATES,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0282,0,0,0.0282
June,STEMZ HEALTHCARE PRIVATE LIMITED,ISANTE HEALTHCARE NEPAL PRIVATE LIMITED,JV,NEPAL,"COMMUNITY, SOCIAL AND PERSONAL SERVICES",0.3843,0,0,0.3843
June,STERLING AND WILSON PVT LTD,STERLING & WILSON INTERNATIONAL FZE,WOS,UNITED ARAB EMIRATES,CONSTRUCTION,0,2.075,0,2.075
June,STERLING AND WILSON RENEWABLE ENERGY LIMITED,STERLING & WILSON INTERNATIONAL SOLAR FZCO,WOS,UNITED ARAB EMIRATES,CONSTRUCTION,0,1.225,0,1.225
June,STERLITE POWER TRANMISSION LIMITED,JACANA TRANSMISSAO DE ENERGIA S.A.,JV,BRAZIL,"ELECTRICITY, GAS AND WATER",0,5.45,0,5.45
June,STRING METAVERSE LIMITED,KLING DIGITAL ASSETS FZCO,JV,UNITED ARAB EMIRATES,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.145,0,0,0.145
June,SUBHRAJIT PURKAYASTHA,NEXTZEN MINDS PTE LTD,WOS,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.001,0,0,0.001
June,SUBRAMANIAM VENKATRAMAN,1 CLOUD HUB PTE LTD,JV,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0015,0,0,0.0015
June,SUDEEP MAHESHWARI,A.T. KEARNEY HOLDINGS LIMITED,JV,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0706,0,0,0.0706
June,SUDHIR POWER LIMITED,SUDHIR GENSETS FZE,WOS,UNITED ARAB EMIRATES,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0,0,6,6
June,SUDHIR POWER LIMITED,SUDHIR POWER (UK) LIMITED,WOS,UNITED KINGDOM,MISCELLANEOUS,0,5,0,5
June,SUGEE REALTY AND DEVELOPERS (INDIA) PRIVATE LIMITED,SUGEE PROPERTIES FZ-LLC,WOS,UNITED ARAB EMIRATES,CONSTRUCTION,0.0027,0,0,0.0027
June,SUMA SOFT PRIVATE LIMITED,SUMA SOFT INC,WOS,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.1,0,0,0.1
June,SUNDARAM-CLAYTON LIMITED,SUNDARAM HOLDING USA INC,WOS,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",11,0,47.25,58.25
June,SUNJEWELS PRIVATE LIMITED,SUNJEWELS ITALIA S.R.L,WOS,ITALY,MANUFACTURING,0,0.1,0,0.1
June,SUPER TANNERY LIMITED,PIONEER INVESTMENT FZCO,WOS,UNITED ARAB EMIRATES,MANUFACTURING,0.2723,0,0,0.2723
June,SUPERTRON ELECTRONICS PVT LTD,SUPERTRON INFOTECH TRADING L.L.C.,WOS,UNITED ARAB EMIRATES,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.1693,0,0,0.1693
June,SUPRAJIT ENGINEERING LTD,SUPRAJIT USA INC,WOS,UNITED STATES OF AMERICA,MANUFACTURING,0,10,0,10
June,SURELOCK PLASTICS PRIVATE LIMITED,SURELOCK PLASTICS S.R.L.,WOS,ITALY,MANUFACTURING,0.04,0,0,0.04
June,SUTLEJ TEXTILES AND INDUSTRIES LIMITED,SUTLEJ HOLDINGS INC,WOS,UNITED STATES OF AMERICA,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0,0.32,0,0.32
June,SUVEN LIFE SCIENCES LIMITED,SUVEN NEUROSCIENCES INC ,WOS,UNITED STATES OF AMERICA,MANUFACTURING,1,0,0,1
June,SUYASH SUBHASH JAIN,DIGI PRODIGY PTE LTD,JV,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0004,0,0,0.0004
June,SUYOG ELECTRICALS LIMITED,SUYOG ELECTRICALS FZCO,WOS,UNITED ARAB EMIRATES,"COMMUNITY, SOCIAL AND PERSONAL SERVICES",0.0272,0,0,0.0272
June,SYNTHITE INDUSTRIES PRIVATE LIMITED,SYNTHITE (DEZHOU) BIOTECH CO LTD,WOS,CHINA,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0,0,22.65,22.65
June,TAHERA BEGUM,"CONE SOFTWARE, INC.",JV,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0012,0,0,0.0012
June,TALLAPRAGADA VENKATASATYA RAVI,MARELLI HOLDINGS CO LTD,JV,JAPAN,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.2169,0,0,0.2169
June,TANMAYE SETH,MARINE ALGAE FARMS (PRIVATE) LIMITED,JV,SRI LANKA,AGRICULTURE AND MINING,0.0497,0,0,0.0497
June,TANYA JALAN,KTK FASHIONS FZ-LLC,WOS,UNITED ARAB EMIRATES,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.0014,0,0,0.0014
June,TECH UNIAPPS (INDIA) PRIVATE LIMITED,UNIFYAPPS INC,WOS,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.75,0,0,0.75
June,TENSHI PHARMACEUTICALS PRIVATE LIMITED,TENSHI LIFE SCIENCES PTE LIMITED,JV,SINGAPORE,MANUFACTURING,0.01,0,0,0.01
June,TESSA STONES PVT LTD,TESSA STONES INC,WOS,UNITED STATES OF AMERICA,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0,0.07,0,0.07
June,TEST YANTRA SOFTWARE SOLUTIONS (I) PVT LTD,TEST YANTRA SOFTWARE SOLUTIONS INC,WOS,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.1202,0,0,0.1202
June,TEXCIO TECHNOLOGIES PRIVATE LIMITED,TEXCIO INC,WOS,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.001,0,0,0.001
June,THE GREAT EASTERN SHIPPING COMPANY LIMITED,GESHIPPING (IFSC) LIMITED,WOS,IFSC GIFT CITY,"TRANSPORT, STORAGE AND COMMUNICATION SERVICES",1.0771,0,0,1.0771
June,THOMAS COOK (I) LTD.,TRAVEL CIRCLE INTL. (MAURITIUS) LTD,WOS,MAURITIUS,"TRANSPORT, STORAGE AND COMMUNICATION SERVICES",0,0.3,0,0.3
June,THOMSON GRANITES PVT LTD,TIMCORP MADENCILIK NAKLIYAT ITHALAT IHRACAT VE TICARTET LIMITED SIRKETI,WOS,TURKEY,AGRICULTURE AND MINING,0.242,0,0,0.242
June,TICKER LIMITED,THREE O VERSE GLOBAL IT SERVICES L.L.C,WOS,UNITED ARAB EMIRATES,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.1386,0,0,0.1386
June,TIME MEDICAL INTERNATIONAL VENTURES (INDIA) P LTD,TIMES MEDICAL PHILIPPINES INC,JV,PHILIPPINES,MANUFACTURING,0.6,0,0,0.6
June,TITAN COMPANY LIMITED,TITAN HOLDINGS INTERNATIONAL FZCO,WOS,UNITED ARAB EMIRATES,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0,35,0,35
June,TITAN COMPANY LIMITED,TCL NORTH AMERICA INC,WOS,UNITED STATES OF AMERICA,MANUFACTURING,5,0,0,5
June,TNE AAC PRIVATE LIMITED,CHUKHA FERRO ALLOYS PVT LTD,JV,BHUTAN,MANUFACTURING,0.06,0,0,0.06
June,TOTAL ENVIRONMENT HABITAT PVT LTD,TEH CAPITAL INC,WOS,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0.025,0,0.025
June,TOTAL MOVEMENTS PRIVATE LIMITED,TOTAL MOVEMENT BANGLADESH PVT LTD,WOS,BANGLADESH,"TRANSPORT, STORAGE AND COMMUNICATION SERVICES",0,0.03,0,0.03
June,TOTAL MOVEMENTS PRIVATE LIMITED,TOTAL MOVEMENTS MIDDLE EAST FZE,WOS,UNITED ARAB EMIRATES,"TRANSPORT, STORAGE AND COMMUNICATION SERVICES",0,0.3976,0,0.3976
June,TOUCAN REAL ESTATES PRIVATE LIMITED,RIVINGTON REFINERY INVESTORS LLC,JV,UNITED STATES OF AMERICA,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.4,0,0,0.4
